 # E/cm^-1, MCD-term (au), MCD-term (D**2)
 # Symmetry            1
    0.383833400000000E+05    0.158810000000000E-03    0.102602000000000E-02
    0.384319200000000E+05    0.108321000000000E-02    0.699803000000000E-02
    0.384924700000000E+05    0.458700000000000E-02    0.296342100000000E-01
    0.385773400000000E+05    0.487040000000000E-03    0.314650000000000E-02
    0.386387800000000E+05   -0.314600000000000E-04   -0.203270000000000E-03
    0.389846700000000E+05   -0.114997000000000E-02   -0.742934000000000E-02
    0.391628600000000E+05    0.435840000000000E-03    0.281570000000000E-02
    0.395536300000000E+05    0.135395700000000E-01    0.874720700000000E-01
    0.395673100000000E+05   -0.203600000000000E-03   -0.131535000000000E-02
    0.400397400000000E+05   -0.113260000000000E-02   -0.731714000000000E-02
    0.404067000000000E+05   -0.308457000000000E-02   -0.199278100000000E-01
    0.407367500000000E+05   -0.266190000000000E-02   -0.171971600000000E-01
    0.407871400000000E+05   -0.214093000000000E-02   -0.138314100000000E-01
    0.407952200000000E+05    0.114145000000000E-02    0.737429000000000E-02
    0.409646700000000E+05   -0.930210000000000E-03   -0.600960000000000E-02
    0.411143600000000E+05    0.831246000000000E-02    0.537024300000000E-01
    0.416779600000000E+05    0.851335000000000E-02    0.550002900000000E-01
    0.420504600000000E+05   -0.413390000000000E-02   -0.267069500000000E-01
    0.421829300000000E+05    0.210827100000000E-01    0.136204300000000E+00
    0.422250600000000E+05   -0.338653000000000E-02   -0.218785900000000E-01
    0.423687700000000E+05   -0.783300000000000E-04   -0.506060000000000E-03
    0.424597100000000E+05    0.152780000000000E-03    0.987020000000000E-03
    0.424972200000000E+05    0.266261500000000E-01    0.172017540000000E+00
    0.432970900000000E+05    0.576579700000000E-01    0.372497850000000E+00
    0.436695000000000E+05    0.808860000000000E-03    0.522562000000000E-02
    0.438027800000000E+05   -0.214979000000000E-01   -0.138886610000000E+00
    0.442114700000000E+05   -0.803863300000000E-01   -0.519333810000000E+00
    0.444807300000000E+05   -0.411000000000000E-04   -0.265510000000000E-03
    0.445844300000000E+05   -0.443980000000000E-03   -0.286834000000000E-02
    0.448159300000000E+05    0.122232000000000E-02    0.789678000000000E-02
    0.449344200000000E+05   -0.113621000000000E-02   -0.734043000000000E-02
    0.450551600000000E+05   -0.165150000000000E-03   -0.106694000000000E-02
    0.453298300000000E+05    0.276663000000000E-02    0.178737300000000E-01
    0.453617300000000E+05    0.253010000000000E-02    0.163456500000000E-01
    0.454522100000000E+05   -0.734400000000000E-04   -0.474480000000000E-03
    0.455042600000000E+05    0.367610000000000E-03    0.237493000000000E-02
    0.455936600000000E+05    0.434600000000000E-04    0.280770000000000E-03
    0.456359800000000E+05    0.146060000000000E-03    0.943620000000000E-03
    0.468741800000000E+05    0.684180000000000E-03    0.442013000000000E-02
    0.487929600000000E+05   -0.148669000000000E-02   -0.960474000000000E-02
    0.499769200000000E+05    0.490783000000000E-02    0.317069200000000E-01
    0.501296900000000E+05    0.189330000000000E-03    0.122314000000000E-02
    0.502326200000000E+05    0.585470000000000E-03    0.378243000000000E-02
    0.503289300000000E+05   -0.829860000000000E-03   -0.536128000000000E-02
    0.503577900000000E+05   -0.201970000000000E-03   -0.130483000000000E-02
    0.508468000000000E+05   -0.255250000000000E-03   -0.164906000000000E-02
    0.513840800000000E+05   -0.191528200000000E-01   -0.123736310000000E+00
    0.516725600000000E+05    0.730300000000000E-04    0.471800000000000E-03
    0.520240600000000E+05    0.411430000000000E-03    0.265804000000000E-02
    0.520463400000000E+05   -0.288000000000000E-05   -0.186000000000000E-04
    0.523624000000000E+05    0.221860000000000E-02    0.143331900000000E-01
    0.523647200000000E+05    0.763307000000000E-02    0.493132600000000E-01
    0.523869200000000E+05    0.319680000000000E-03    0.206530000000000E-02
    0.524009500000000E+05   -0.471076000000000E-02   -0.304337300000000E-01
    0.527102900000000E+05   -0.352398000000000E-02   -0.227665800000000E-01
    0.527941000000000E+05    0.231560000000000E-03    0.149599000000000E-02
    0.541222000000000E+05   -0.911400000000000E-04   -0.588830000000000E-03
    0.541358500000000E+05    0.332400000000000E-04    0.214770000000000E-03
    0.542112700000000E+05   -0.944200000000000E-04   -0.609970000000000E-03
    0.544584600000000E+05    0.871000000000000E-05    0.563000000000000E-04
    0.548641200000000E+05   -0.160600000000000E-04   -0.103750000000000E-03
    0.549596500000000E+05   -0.109300000000000E-04   -0.706200000000000E-04
    0.591016900000000E+05    0.131560000000000E-03    0.849920000000000E-03


